RFC,Patente,Sección Aduanera,Número Pedimento,Tipo Operación,Clave Documento,Fecha Pago Real,Secuencia Fracción,Fracción,Subdivisión Fracción (NICO),Descripción Mercancía,Padrón,Tipo,Sector,Fecha DOF,Número Pedimento Anterior,Documento Anterior,Fecha Operación Anterior
SVD000317AH4,3711,480,1020249,1,IN,2021-12-03,160,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1020249,1,IN,2021-12-03,160,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1019656,1,IN,2021-11-23,115,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1019656,1,IN,2021-11-23,115,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1019656,1,IN,2021-11-23,115,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1019656,1,IN,2021-11-23,115,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1019656,1,IN,2021-11-23,115,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1019656,1,IN,2021-11-23,115,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1019656,1,IN,2021-11-23,115,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1019656,1,IN,2021-11-23,115,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,977,38249999,	99,DISIPADORES DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,977,38249999,	99,DISIPADORES DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1038,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1038,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1036,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1036,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,864,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,864,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,978,38249999,	99,DISIPADORES DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,978,38249999,	99,DISIPADORES DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1037,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1037,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,979,38249999,	99,DISIPADORES DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,979,38249999,	99,DISIPADORES DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,980,38249999,	99,DISIPADORES DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,980,38249999,	99,DISIPADORES DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,863,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,863,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,981,38249999,	99,DISIPADORES DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,981,38249999,	99,DISIPADORES DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,977,38249999,	99,DISIPADORES DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,977,38249999,	99,DISIPADORES DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1038,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1038,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1036,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1036,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,864,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,864,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,978,38249999,	99,DISIPADORES DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,978,38249999,	99,DISIPADORES DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1037,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1037,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,979,38249999,	99,DISIPADORES DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,979,38249999,	99,DISIPADORES DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,980,38249999,	99,DISIPADORES DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,980,38249999,	99,DISIPADORES DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,863,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,863,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,981,38249999,	99,DISIPADORES DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,981,38249999,	99,DISIPADORES DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,977,38249999,	99,DISIPADORES DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,977,38249999,	99,DISIPADORES DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1038,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1038,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1036,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1036,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,864,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,864,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,978,38249999,	99,DISIPADORES DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,978,38249999,	99,DISIPADORES DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1037,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1037,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,979,38249999,	99,DISIPADORES DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,979,38249999,	99,DISIPADORES DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,980,38249999,	99,DISIPADORES DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,980,38249999,	99,DISIPADORES DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,863,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,863,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,981,38249999,	99,DISIPADORES DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,981,38249999,	99,DISIPADORES DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,977,38249999,	99,DISIPADORES DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,977,38249999,	99,DISIPADORES DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1038,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1038,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1036,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1036,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,864,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,864,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,978,38249999,	99,DISIPADORES DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,978,38249999,	99,DISIPADORES DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1037,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,1037,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,979,38249999,	99,DISIPADORES DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,979,38249999,	99,DISIPADORES DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,980,38249999,	99,DISIPADORES DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,980,38249999,	99,DISIPADORES DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,863,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,863,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,981,38249999,	99,DISIPADORES DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010540,1,IN,2021-03-02,981,38249999,	99,DISIPADORES DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010480,1,IN,2021-02-26,1340,38249999,	99,PASTA DISIPADORA,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010480,1,IN,2021-02-26,1340,38249999,	99,PASTA DISIPADORA,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010480,1,IN,2021-02-26,1340,38249999,	99,PASTA DISIPADORA,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010480,1,IN,2021-02-26,1340,38249999,	99,PASTA DISIPADORA,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1010480,1,IN,2021-02-26,1340,38249999,	99,PASTA DISIPADORA,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1010480,1,IN,2021-02-26,1340,38249999,	99,PASTA DISIPADORA,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1010480,1,IN,2021-02-26,1340,38249999,	99,PASTA DISIPADORA,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",28/11/2022,,,
SVD000317AH4,3711,480,1010480,1,IN,2021-02-26,1340,38249999,	99,PASTA DISIPADORA,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,28/11/2022,,,
SVD000317AH4,3711,480,1016933,1,IN,2021-09-15,192,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1016933,1,IN,2021-09-15,192,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
SVD000317AH4,3711,480,1016933,1,IN,2021-09-15,191,38249999,	99,PASTA DISIPADORA DE CALOR,6,A,"Sector 6.- Sustancias químicas, materiales para usos pirotécnicos y artificios relacionados con el empleo de explosivos.",24/12/2020,,,
SVD000317AH4,3711,480,1016933,1,IN,2021-09-15,191,38249999,	99,PASTA DISIPADORA DE CALOR,5,A,Sector 5.- Explosivos y material relacionado con explosivos.,24/12/2020,,,
